,Concept_ID,en,de
,,exploring,"forschten"
,,exploring,"erkunden"
,,exploring,"suchten"
,,study,"lehre"
,,study,"wissenschaft"
,,study,"untersuchung"
,,study,"lernen"
,,study,"erforschen"
,,study,"studieren"
,,study,"studium"
,,study,"studie"
,,around,"wenn"
,,around,"herum"
,,around,"bei"
,,around,"die"
,,around,"in"
,,around,"nähe"
,,around,"umgebung"
,,around,"rund"
,,around,"war"
,,around,"im"
,,around,"von"
,,around,"rede"
,,around,"der"
,,around,"um"
,,chances,"risiko"
,,chances,"chancen"
,,chances,"bemühungen"
,,chances,"chance"
,,chances,"möglichkeiten"
,,chances,"auf"
,,green,"grünen"
,,green,"umweltfreundliche"
,,green,"grüne"
,,green,"green"
,,green,"öko"
,,green,"grün"
,,green,"grüner"
,,green,"ökologische"
,,green,"umweltbewusster"
,,mile,"schritt"
,,mile,"kilometer"
,,mile,"km"
,,mile,"meile"
,,mile,"meilen"
,,mile,"weg"
,,least,"mindestens"
,,least,"wenigstens"
,,least,"wenigsten"
,,least,"mindestes"
,,least,"zumindest"
,,bearing,"tragen"
,,bearing,"gefährdet"
,,bearing,"peilung"
,,bearing,"kurs"
,,bearing,"mit"
,,bearing,"betroffen"
,,bearing,"müssen"
,,sure,"mit"
,,sure,"sicherheit"
,,sure,"soll"
,,sure,"weiß"
,,sure,"sicher"
,,sure,"sollte"
,,sure,"überzeugt"
,,sure,"natürlich"
,,sure,"klar"
,,sure,"sicherlich"
,,sure,"muss"
,,compromise,"verringern"
,,compromise,"abstriche"
,,compromise,"bei"
,,compromise,"kompromisse"
,,compromise,"zu"
,,compromise,"beeinträchtigen"
,,compromise,"gefährden"
,,compromise,"kompromiss"
,,compromise,"kompromittieren"
,,learned,"herausgefunden"
,,learned,"lernte"
,,learned,"gelernt"
,,learned,"erfuhr"
,,learned,"erfahren"
,,system,"sicherheitssystem"
,,system,"lebenserhaltungssystem"
,,system,"systeme"
,,system,"systemen"
,,system,"systems"
,,system,"system"
,,subsistence,"hungern"
,,subsistence,"gerade"
,,subsistence,"subsistenz"
,,subsistence,"beruht"
,,subsistence,"aufenthaltskosten"
,,subsistence,"subsistenzwirtschaft"
,,subsistence,"zum"
,,subsistence,"waisenkind"
,,subsistence,"überleben"
,,subsistence,"der"
,,subsistence,"haben"
,,subsistence,"auf"
,,subsistence,"könnt"
,,subsistence,"substistenzwirtschaft"
,,subsistence,"das"
,,subsistence,"basis"
,,subsistence,"genug"
,,subsistence,"zu"
,,climate,"klima"
,,climate,"klimawandels"
,,climate,"den"
,,climate,"climate"
,,climate,"klimawandel"
,,climate,"klimaschutz"
,,efforts,"bemühungen"
,,efforts,"ergreifen"
,,efforts,"maßnahmen"
,,efforts,"zu"
,,efforts,"mühe"
,,efforts,"zum"
,,efforts,"zur"
,,efforts,"um"
,,efforts,"anstrengungen"
,,mitigation,"milderung"
,,mitigation,"strafmilderung"
,,mitigation,"minderung"
,,mitigation,"prozesses"
,,mitigation,"abschwächung"
,,mitigation,"schadensbegrenzung"
,,mitigation,"klimaschutz"
,,mitigation,"auswirkungen"
,,mitigation,"zur"
,,mitigation,"milde"
,,mitigation,"schadensminderung"
,,mitigation,"klimaschutzmaßnahmen"
,,mitigation,"dieses"
,,mitigation,"der"
,,sudan,"sudans"
,,sudan,"sudan"
,,sudan,"sudanesischen"
,,sudan,"südsudan"
,,sudan,"südsudans"
,,sudan,"sudanesische"
,,uncultivated,"unbebautem"
,,uncultivated,"nutzbar"
,,uncultivated,"brach"
,,uncultivated,"unbestellt"
,,left,"lassen"
,,left,"gegangen"
,,left,"abreise"
,,left,"links"
,,left,"übrig"
,,left,"ausgetreten"
,,left,"ließ"
,,left,"verlassen"
,,together,"innerhalb"
,,together,"miteinander"
,,together,"zusammenhalt"
,,together,"zusammenspiel"
,,together,"gemeinsam"
,,together,"zusammen"
,,together,"zusammenarbeit"
,,together,"zusammenhalten"
,,together,"den"
,,together,"zusammenhält"
,,holds,"ist"
,,holds,"ausmacht"
,,holds,"hält"
,,holds,"zusammenhält"
,,holds,"hat"
,,holds,"haben"
,,racing,"gestiegen"
,,racing,"schneller"
,,racing,"pferderennen"
,,racing,"rast"
,,racing,"rennen"
,,matters,"ist"
,,matters,"lage"
,,matters,"zählt"
,,matters,"wichtig"
,,matters,"die"
,,worse,"noch"
,,worse,"schlimmer"
,,worse,"verschlimmern"
,,worse,"schlimmeres"
,,worse,"schlechter"
,,ahead,"dichteren"
,,ahead,"vorschnell"
,,ahead,"schneller"
,,ahead,"vor"
,,ahead,"voraus"
,,ahead,"rasant"
,,ahead,"zu"
,,systems,"systeme"
,,systems,"systemen"
,,systems,"systems"
,,systems,"waffensysteme"
,,systems,"system"
,,population,"weltbevölkerung"
,,population,"populationsdichte"
,,population,"population"
,,population,"einwohner"
,,population,"populationen"
,,population,"bevölkerungen"
,,population,"bevölkerung"
,,population,"bevölkerungszahl"
,,population,"bevölkerungszahlen"
,,population,"gesellschaften"
,,population,"bevölkerungsdichte"
,,densities,"dichten"
,,densities,"dichte"
,,densities,"gravitationsfelder"
,,had,"hatten"
,,had,"hatte"
,,had,"führten"
,,had,"als"
,,had,"musste"
,,had,"hätte"
,,had,"bekam"
,,had,"mussten"
,,had,"ließ"
,,had,"müsse"
,,had,"hätten"
,,been,"gewesen"
,,been,"wurde"
,,been,"vergangen"
,,been,"waren"
,,been,"war"
,,been,"wurden"
,,staff,"des"
,,staff,"angestellten"
,,staff,"angestellter"
,,staff,"mitarbeiter"
,,staff,"klinikpersonals"
,,staff,"stab"
,,staff,"die"
,,staff,"pflegepersonals"
,,staff,"bediensteten"
,,staff,"pflegepersonal"
,,staff,"personal"
,,staff,"führungskräften"
,,staff,"krankenhauspersonals"
,,staff,"pflegekräften"
,,staff,"krankenhauspersonal"
,,staff,"angestellte"
,,aged,"altersschwache"
,,infirm,"altersschwache"
,,infirm,"gebrechliche"
,,embossed,"geprägten"
,,built,"schufen"
,,built,"geprägten"
,,mint,"geprägten"
,,discovered,"entdeckt"
,,detected,"entdeckt"
,,woods,"wäldern"
,,woods,"wald"
,,forest,"wäldern"
,,forest,"wald"
,,wood,"wald"
,,secure,"sichern"
,,secure,"gesichert"
,,ensure,"gewährleistet"
,,ensure,"sichern"
,,securing,"sichern"
,,near,"nähe"
,,fight,"kampf"
,,fight,"bekämpft"
,,fight,"kampfes"
,,fight,"kämpfe"
,,fight,"bekämpfen"
,,fight,"kämpft"
,,fight,"kämpfen"
,,combat,"bekämpfen"
,,lands,"ländern"
,,lands,"landstrichen"
,,lands,"länder"
,,country,"ländern"
,,country,"länder"
,,country,"china"
,,country,"land"
,,country,"landes"
,,see,"erleben"
,,see,"aufgefallen"
,,see,"sehen"
,,see,"gesehen"
,,see,"sieht"
,,look,"angesehen"
,,look,"sehen"
,,look,"betrachtet"
,,look,"ausdruck"
,,seeing,"sehen"
,,accused,"vorgeworfen"
,,accused,"angeklagt"
,,accused,"beschuldigt"
,,indicted,"ausgewiesene"
,,indicted,"angeklagt"
,,back,"wieder"
,,back,"rückendeckung"
,,back,"deckung"
,,back,"zurück"
,,back,"unterstützen"
,,back,"rückzug"
,,back,"zurückgezogen"
,,back,"wiederaufnahme"
,,back,"zurückzuführen"
,,back,"zurückführen"
,,another,"wieder"
,,another,"andere"
,,another,"anderen"
,,another,"erneuten"
,,another,"neues"
,,another,"erneut"
,,another,"anderer"
,,another,"erneute"
,,another,"anderes"
,,another,"weitere"
,,another,"neue"
,,another,"erneutes"
,,another,"neuen"
,,travel,"reisen"
,,traveling,"reisen"
,,placate,"beschwichtigen"
,,appease,"beschwichtigen"
,,assuage,"beschwichtigen"
,,ca,"dürfen"
,,ca,"darf"
,,ca,"kann"
,,ca,"können"
,,stronger,"stärker"
,,harder,"schwieriger"
,,harder,"stärker"
,,persons,"personen"
,,person,"personen"
,,made,"machte"
,,made,"entschlossen"
,,made,"gemacht"
,,made,"ausmachte"
,,made,"sorgten"
,,made,"getroffen"
,,made,"schlossen"
,,made,"erfolgt"
,,made,"vorgenommen"
,,made,"geschaffen"
,,made,"beging"
,,made,"ermöglichte"
,,made,"zwangen"
,,made,"schufen"
,,made,"veranlasst"
,,made,"entstanden"
,,made,"betonte"
,,made,"getätigt"
,,made,"ermöglichten"
,,did,"machte"
,,did,"konnte"
,,did,"gemacht"
,,did,"ausmachte"
,,did,"war"
,,did,"beinhaltete"
,,did,"haben"
,,did,"getan"
,,did,"reagierten"
,,did,"wirkte"
,,did,"bedeuteten"
,,did,"konnten"
,,did,"forschten"
,,did,"traten"
,,did,"wollte"
,,did,"hat"
,,did,"reagierte"
,,did,"beging"
,,did,"antworteten"
,,did,"mussten"
,,did,"bewirkt"
,,did,"tat"
,,did,"stoppte"
,,did,"hatte"
,,did,"tötete"
,,did,"habe"
,,unlikely,"unwahrscheinlich"
,,likely,"unwahrscheinlich"
,,stood,"stand"
,,stood,"versetzt"
,,standing,"stand"
,,determined,"entschlossen"
,,decided,"entschlossen"
,,no,"keine"
,,no,"nicht"
,,no,"kein"
,,no,"ohne"
,,never,"jemals"
,,never,"nicht"
,,never,"nie"
,,albeit,"obschon"
,,total,"insgesamt"
,,altogether,"insgesamt"
,,like,"möchte"
,,like,"gern"
,,like,"gerne"
,,like,"möchten"
,,like,"beispielsweise"
,,like,"leiden"
,,like,"wie"
,,orderly,"krankenpfleger"
,,orderly,"pfleger"
,,orderly,"durchgängig"
,,prevent,"verhindern"
,,prevent,"unterbinden"
,,prevent,"vermeiden"
,,amount,"maß"
,,amount,"betrag"
,,amount,"mengen"
,,money,"finanzexperten"
,,money,"betrag"
,,money,"ressourcen"
,,money,"fördergelder"
,,sum,"betrag"
,,verdict,"urteil"
,,judgment,"urteil"
,,sentence,"haftstrafe"
,,sentence,"lebenslänglich"
,,sentence,"urteil"
,,sentence,"gefängnisstrafe"
,,approve,"gutheißt"
,,agree,"gutheißt"
,,condone,"gutheißt"
,,let,"lassen"
,,let,"lässt"
,,let,"erlaubt"
,,let,"ließ"
,,makes,"hervorhebt"
,,makes,"lässt"
,,makes,"ausmacht"
,,makes,"macht"
,,makes,"ergibt"
,,explains,"erklärt"
,,explain,"erklärt"
,,explain,"erklärungen"
,,explain,"rechtfertigten"
,,explained,"erklärt"
,,explained,"erklärte"
,,socially,"soziale"
,,socially,"sozialer"
,,socially,"sozialen"
,,happened,"geworden"
,,happened,"geschehen"
,,happened,"ereignissen"
,,welcome,"geschehen"
,,welcome,"gern"
,,happen,"geschehen"
,,happen,"geschieht"
,,find,"aufzutreiben"
,,find,"herauszufinden"
,,find,"erfahren"
,,find,"befunden"
,,find,"finden"
,,find,"befinden"
,,find,"findet"
,,impediments,"hemmnis"
,,obstruction,"hemmnis"
,,impediment,"hemmnis"
,,gas,"kraftstoff"
,,gas,"benzin"
,,gas,"bezin"
,,gas,"benzinpreise"
,,gas,"benzinpreisen"
,,gas,"treibstoff"
,,tight,"enge"
,,tight,"engen"
,,tight,"benzinpreisen"
,,tight,"eng"
,,tight,"fest"
,,often,"oft"
,,often,"häufiger"
,,often,"oftmals"
,,often,"häufig"
,,common,"häufiger"
,,common,"üblich"
,,common,"häufig"
,,common,"gemeinsam"
,,pay,"aufkommen"
,,pay,"gehaltserhöhungen"
,,pay,"gehalt"
,,pay,"gehaltserhöhung"
,,pay,"berappen"
,,pay,"zahlen"
,,pay,"bezahlen"
,,pay,"lohnerhöhungen"
,,costs,"kostet"
,,costs,"berappen"
,,costs,"kosten"
,,problems,"probleme"
,,problems,"herzproblemen"
,,problems,"problems"
,,trouble,"probleme"
,,trouble,"problem"
,,trouble,"unruhe"
,,trouble,"problems"
,,problem,"probleme"
,,problem,"problem"
,,problem,"problematik"
,,problem,"problems"
,,needed,"müsse"
,,needed,"musste"
,,needed,"mussten"
,,moved,"zog"
,,took,"zog"
,,took,"brachte"
,,your,"eigenen"
,,your,"ihre"
,,your,"eigene"
,,your,"ihrer"
,,your,"ihrem"
,,your,"ihren"
,,your,"ihr"
,,your,"ihres"
,,her,"ihre"
,,her,"ihrer"
,,her,"ihrem"
,,her,"ihr"
,,her,"ihren"
,,her,"ihres"
,,goes,"gilt"
,,applies,"gilt"
,,employees,"beschäftigten"
,,employees,"angestellten"
,,employees,"angestellter"
,,employees,"mitarbeiter"
,,employees,"regierungsangestellten"
,,employees,"arbeitnehmern"
,,employees,"angestellte"
,,employee,"angestellten"
,,employee,"angestellter"
,,employee,"mitarbeiter"
,,employee,"arbeitnehmern"
,,employee,"angestellte"
,,higher,"höhere"
,,higher,"höheren"
,,higher,"höher"
,,high,"höchste"
,,high,"höheren"
,,high,"höhenflug"
,,high,"höhe"
,,high,"höchststand"
,,high,"hohe"
,,off,"abnehmen"
,,off,"ausgefallen"
,,off,"abheben"
,,off,"ab"
,,off,"kompromiss"
,,up,"heraus"
,,up,"aufrecht"
,,up,"rückendeckung"
,,up,"aufzugeben"
,,up,"angestiegen"
,,up,"aufgefressen"
,,up,"eingesperrt"
,,up,"wachzurütteln"
,,up,"erhöhen"
,,up,"wachrütteln"
,,up,"gestiegen"
,,up,"explodierenden"
,,up,"ab"
,,up,"zusammen"
,,up,"aufstellung"
,,up,"höher"
,,up,"aufgebraucht"
,,up,"aufrütteln"
,,kill,"umgebracht"
,,kill,"getötet"
,,kill,"tötete"
,,kill,"tötung"
,,age,"alt"
,,age,"jahrhundert"
,,age,"jahrhunderts"
,,ago,"alt"
,,ago,"vor"
,,cost,"lebenshaltungskosten"
,,cost,"kosten"
,,cost,"unterhaltskosten"
,,cost,"kostet"
,,utilities,"unterhaltskosten"
,,maintenance,"unterhaltskosten"
,,located,"befindet"
,,try,"versuch"
,,try,"versuchen"
,,try,"versuchte"
,,try,"versucht"
,,within,"innerhalb"
,,inside,"innerhalb"
,,decline,"verfall"
,,decline,"niedergang"
,,decline,"rückgang"
,,downfall,"niedergang"
,,demise,"niedergang"
,,energy,"energiepreise"
,,energy,"strompreise"
,,energy,"energielieferanten"
,,energy,"stromkonzerne"
,,energy,"stromlieferanten"
,,give,"ermöglichen"
,,give,"aufzugeben"
,,give,"geben"
,,give,"ergeben"
,,give,"gegeben"
,,office,"büroangestellte"
,,office,"büroarbeiter"
,,worker,"arbeiter"
,,worker,"krankenhausmitarbeiter"
,,worker,"büroarbeiter"
,,progress,"fortschritt"
,,progress,"fortschritte"
,,improvement,"verbesserung"
,,improvement,"steigerung"
,,improvement,"fortschritt"
,,step,"schritt"
,,step,"steigen"
,,step,"fortschritt"
,,busy,"beschäftigten"
,,busy,"beschäftigt"
,,occupied,"beschäftigt"
,,preoccupied,"beschäftigt"
,,insisted,"beharrt"
,,insisted,"bestand"
,,passed,"vergangen"
,,passed,"bestand"
,,increasingly,"zunehmend"
,,increasingly,"zunehmendem"
,,growing,"zunehmende"
,,growing,"zunehmend"
,,growing,"zuwachsrate"
,,growing,"zunehmenden"
,,principal,"hauptschuld"
,,guilt,"hauptschuld"
,,guilt,"schuldig"
,,blame,"hauptschuld"
,,sometimes,"mitunter"
,,sometimes,"manche"
,,occasionally,"mitunter"
,,mind,"dagegen"
,,mind,"bewusstsein"
,,mind,"abgeneigt"
,,mind,"ausmacht"
,,mind,"meinung"
,,fit,"anpassen"
,,fit,"anzupassen"
,,reduction,"reduzierung"
,,reduction,"reduktion"
,,reduction,"minderung"
,,reducing,"reduzieren"
,,reducing,"reduzierung"
,,reducing,"reduktion"
,,reducing,"reduziert"
,,reduce,"verringern"
,,reduce,"reduzieren"
,,reduce,"reduzierung"
,,reduce,"minimierung"
,,reduce,"reduziert"
,,reduce,"mindern"
,,boy,"junge"
,,young,"junges"
,,young,"junge"
,,kid,"junge"
,,nomads,"nomaden"
,,nomad,"nomadischen"
,,nomad,"nomaden"
,,stuck,"fest"
,,due,"infolge"
,,due,"aufgrund"
,,due,"zurückzuführen"
,,check,"kontrollieren"
,,check,"kontrolle"
,,heart,"herzleiden"
,,heart,"herzproblemen"
,,heart,"herzerkrankungen"
,,disease,"herzleiden"
,,disease,"herzerkrankungen"
,,health,"gesundheitsbereich"
,,health,"gesundheitssektor"
,,health,"krankenhausmitarbeitern"
,,health,"gesundheitswesen"
,,health,"gesundheitspflege"
,,health,"herzerkrankungen"
,,area,"bereich"
,,area,"sektor"
,,area,"bereiche"
,,area,"umgebung"
,,area,"gegend"
,,area,"region"
,,local,"dortigen"
,,local,"region"
,,resignation,"rücktritt"
,,resign,"zurückgetreten"
,,resign,"rücktritt"
,,retirement,"rücktritt"
,,culture,"kultur"
,,culture,"kulturen"
,,civilizations,"kulturen"
,,sectors,"sektors"
,,sectors,"gesundheitssektor"
,,multiplied,"vermehrten"
,,multiplying,"vermehrten"
,,servants,"bediensteten"
,,servant,"bediensteten"
,,older,"älteren"
,,older,"ältere"
,,elders,"älteren"
,,elderly,"älteren"
,,affected,"betroffenen"
,,affected,"betroffen"
,,concerned,"angeht"
,,concerned,"betroffenen"
,,concerned,"betroffen"
,,concerned,"betrifft"
,,troubled,"betroffenen"
,,troubled,"betroffen"
,,investment,"investitionen"
,,investing,"investitionen"
,,density,"dichte"
,,density,"populationsdichte"
,,density,"bevölkerungsdichte"
,,nation,"landes"
,,nation,"land"
,,looks,"sieht"
,,does,"bewirkt"
,,does,"tätigt"
,,does,"steht"
,,does,"ergibt"
,,does,"sieht"
,,down,"zurückgetreten"
,,down,"deckung"
,,down,"seßhaft"
,,down,"ausgefallen"
,,down,"niederzulassen"
,,down,"sesshaft"
,,down,"niederzulegen"
,,settle,"seßhaft"
,,settle,"abzurechnen"
,,settle,"niederzulassen"
,,settle,"sesshaft"
,,settle,"klären"
,,settling,"seßhaft"
,,settling,"niederzulassen"
,,settling,"sesshaft"
,,highest,"höchststand"
,,highest,"höchste"
,,highest,"höchsten"
,,top,"zusätzlich"
,,top,"höchste"
,,top,"höchsten"
,,derived,"stammende"
,,derived,"beruhende"
,,derived,"ableitet"
,,derived,"abgeleitet"
,,derivative,"abgeleitet"
,,propagated,"abgeleitet"
,,concerns,"betrifft"
,,much,"viel"
,,much,"sehr"
,,much,"besonderem"
,,much,"weitaus"
,,much,"wesentlich"
,,really,"sehr"
,,really,"eigentlich"
,,really,"unbedingt"
,,really,"unbeding"
,,really,"wirklich"
,,done,"getan"
,,done,"tun"
,,done,"gemacht"
,,done,"beigetragen"
,,work,"funktioniert"
,,work,"abmühen"
,,work,"arbeiten"
,,work,"arbeitet"
,,work,"arbeitete"
,,work,"tätigkeit"
,,work,"tätig"
,,work,"funktionieren"
,,work,"klären"
,,work,"arbeit"
,,supports,"unterstützt"
,,hunters,"jägern"
,,hunters,"jäger"
,,fighters,"jägern"
,,fighters,"jäger"
,,hardly,"kaum"
,,barely,"kaum"
,,threatening,"bedrohen"
,,threatening,"bedroht"
,,threat,"bedrohen"
,,threat,"gefährdung"
,,threat,"bedrohung"
,,everything,"alles"
,,everything,"all"
,,everything,"allem"
,,space,"all"
,,alarm,"alarmierend"
,,alarm,"alarmierendes"
,,drama,"alarmierendes"
,,front,"vorne"
,,forward,"vorne"
,,feeds,"ernährt"
,,fed,"ernährt"
,,fed,"verzehrte"
,,feed,"ernähren"
,,feed,"ernährt"
,,rather,"eher"
,,sooner,"schneller"
,,sooner,"eher"
,,raise,"steigern"
,,raise,"erhöhung"
,,raise,"erhöhen"
,,raise,"gehaltserhöhung"
,,raise,"aufbringen"
,,map,"karte"
,,menu,"karte"
,,numbers,"zahlen"
,,numbers,"population"
,,paying,"zahlen"
,,paying,"bezahlen"
,,i,"colin"
,,i,"ihnen"
,,you,"gern"
,,you,"man"
,,you,"colin"
,,you,"norris"
,,you,"sie"
,,you,"ihr"
,,you,"spielberg"
,,you,"ihnen"
,,sat,"setzte"
,,set,"gesetzt"
,,set,"veranlasst"
,,set,"vorangehen"
,,set,"entfachten"
,,set,"setzte"
,,little,"junges"
,,little,"wenig"
,,little,"geringe"
,,little,"geringen"
,,little,"kleinen"
,,small,"geringer"
,,small,"geringe"
,,small,"geringen"
,,small,"gering"
,,small,"kleinen"
,,tiny,"kleinen"
,,inconceivable,"eklatant"
,,disgraceful,"eklatant"
,,obvious,"eklatant"
,,obvious,"auffällig"
,,sleeping,"schlafmittel"
,,sleeping,"schlaftabletten"
,,pills,"schlafmittel"
,,pills,"schlaftabletten"
,,sleep,"schlafmittel"
,,sleep,"logie"
,,living,"lebensunterhalt"
,,living,"lebenshaltungskosten"
,,living,"lebensstandards"
,,living,"lebensstandard"
,,living,"inflationsausgleich"
,,living,"lebensgemeinschaft"
,,living,"lebensbedingungen"
,,living,"lebenserhaltungskosten"
,,standard,"lebensstandard"
,,standard,"standards"
,,reduced,"reduktion"
,,reduced,"reduziert"
,,additional,"zusätzlichen"
,,additional,"zusätzliche"
,,added,"hinzu"
,,added,"zusätzlichen"
,,added,"zusätzliche"
,,well,"also"
,,well,"nun"
,,well,"durchaus"
,,well,"zwar"
,,well,"aber"
,,well,"sowie"
,,well,"ebenfalls"
,,hunt,"jagen"
,,hunting,"jagen"
,,blow,"explodieren"
,,blow,"jagen"
,,else,"sonst"
,,else,"anderer"
,,else,"anderem"
,,else,"anderes"
,,else,"anders"
,,promote,"fördern"
,,foster,"fördern"
,,want,"sollen"
,,want,"möchte"
,,want,"soll"
,,want,"möchten"
,,want,"wollen"
,,wants,"möchte"
,,make,"ermöglichen"
,,make,"erzielen"
,,make,"schaffen"
,,make,"erstellen"
,,make,"tätigen"
,,make,"treffen"
,,make,"versprechen"
,,make,"abmühen"
,,make,"tätigt"
,,make,"ergeben"
,,make,"veranlassen"
,,make,"machen"
,,make,"gestehen"
,,make,"verschlimmern"
,,make,"fällen"
,,make,"getätigt"
,,make,"ergibt"
,,make,"kompensieren"
,,create,"erstellen"
,,changed,"variierte"
,,changed,"variierten"
,,changed,"veränderten"
,,changed,"änderten"
,,changed,"unverändert"
,,reached,"anschluss"
,,reached,"erreicht"
,,reached,"angelangt"
,,connection,"verbindungen"
,,connection,"zusammenhang"
,,connection,"verbindung"
,,connection,"anschluss"
,,connection,"beziehung"
,,connection,"kontaktes"
,,line,"anschluss"
,,tell,"unterscheiden"
,,tell,"beurteilen"
,,difference,"unterscheiden"
,,difference,"unterschieden"
,,distinguish,"unterscheiden"
,,wear,"tragen"
,,wear,"erschöpfen"
,,wear,"trägt"
,,exhaust,"erschöpfen"
,,tire,"erschöpfen"
,,compensate,"kompensieren"
,,compensating,"kompensieren"
,,lifestyle,"lebensstils"
,,lifestyle,"lebensweise"
,,lifestyle,"lebensstil"
,,lifestyle,"lebensstandards"
,,way,"lebensstils"
,,way,"fall"
,,way,"lebensweise"
,,way,"möglichkeit"
,,way,"lang"
,,way,"sichtweise"
,,way,"unterwegs"
,,way,"übrigen"
,,way,"ansatz"
,,way,"vierfacher"
,,way,"weise"
,,way,"lebensstil"
,,way,"wege"
,,way,"art"
,,way,"weg"
,,minimum,"mindestens"
,,thrown,"vorgeworfen"
,,estate,"nachlass"
,,discount,"nachlass"
,,legacy,"nachlass"
,,schedule,"einplanen"
,,plan,"einplanen"
,,allow,"einplanen"
,,allow,"ermöglichen"
,,allow,"erlaubt"
,,best,"schnellstem"
,,best,"besseres"
,,best,"bessere"
,,would,"sollten"
,,would,"würde"
,,would,"sollte"
,,would,"wäre"
,,would,"hätte"
,,would,"möchten"
,,would,"würden"
,,would,"hätten"
,,consequences,"konsequenz"
,,consequences,"konsequenzen"
,,consequences,"folgen"
,,consequence,"konsequenz"
,,consequence,"konsequenzen"
,,repercussions,"konsequenzen"
,,thought,"hielt"
,,thought,"fand"
,,thought,"bedacht"
,,thought,"gehalten"
,,thought,"erachtete"
,,held,"hielt"
,,held,"gehalten"
,,kept,"hielt"
,,kept,"behalten"
,,kept,"gehalten"
,,issued,"ausgestellt"
,,wrote,"ausgestellt"
,,display,"ausgestellt"
,,court,"strafgerichtshof"
,,court,"gerichtsverhandlung"
,,court,"verhandlung"
,,court,"gerichtshof"
,,law,"polizeibeamter"
,,law,"gerichtsverhandlung"
,,law,"polizeibehörden"
,,usually,"gewöhnlich"
,,usually,"zumeist"
,,usually,"meist"
,,usually,"meistens"
,,usually,"allgemeinen"
,,usually,"regel"
,,usually,"üblicherweise"
,,usual,"gewöhnlich"
,,usual,"üblich"
,,ordinary,"gewöhnlich"
,,justified,"rechtfertigte"
,,defended,"rechtfertigte"
,,expecting,"werdende"
,,expecting,"erwartet"
,,expected,"erwartet"
,,expect,"rechnen"
,,expect,"alarmierender"
,,expect,"erwartet"
,,heard,"erfuhr"
,,heard,"gehört"
,,heard,"angehört"
,,hear,"gehört"
,,jeopardize,"gefährden"
,,endanger,"gefährden"
,,risk,"gefährden"
,,risk,"gefährdet"
,,risk,"gefährdeten"
,,owe,"verdanken"
,,owe,"schuldig"
,,thanks,"dank"
,,thanks,"verdanken"
,,thank,"dank"
,,thank,"verdanken"
,,summer,"jahres"
,,summer,"sommerspielen"
,,games,"spiele"
,,games,"sommerspielen"
,,internationally,"internationalen"
,,experts,"fachpersonal"
,,experts,"experten"
,,expert,"experten"
,,specialists,"experten"
,,service,"gesundheitssektor"
,,service,"dienst"
,,hold,"einstellen"
,,hold,"halten"
,,hold,"aufhalten"
,,hold,"habhaft"
,,hold,"warten"
,,stopped,"stoppen"
,,stopped,"stoppte"
,,stopped,"aufhalten"
,,stopped,"gestoppt"
,,reacted,"reagierte"
,,reacted,"reagierten"
,,take,"bringen"
,,take,"bringt"
,,take,"ergreifen"
,,take,"nimmt"
,,take,"abnehmen"
,,take,"eingehen"
,,take,"versorgen"
,,take,"abheben"
,,take,"antreten"
,,take,"ableitet"
,,take,"pflegt"
,,take,"übernehmen"
,,evolved,"ableitet"
,,evolved,"entwickelte"
,,cooperation,"zusammenarbeit"
,,cruel,"grausamen"
,,horrible,"grausamen"
,,gruesome,"grausamen"
,,paradigm,"systems"
,,special,"besonders"
,,special,"extra"
,,special,"besonderem"
,,particular,"bestimmten"
,,particular,"insbesondere"
,,particular,"besonderem"
,,income,"einkommen"
,,revenue,"einkommen"
,,personnel,"klinikpersonals"
,,personnel,"personal"
,,personnel,"fachpersonal"
,,personnel,"krankenhauspersonal"
,,substantial,"erhebliche"
,,substantial,"umfangreiche"
,,big,"große"
,,big,"langen"
,,big,"langer"
,,big,"schlimm"
,,big,"großem"
,,big,"hohe"
,,big,"großen"
,,big,"groß"
,,big,"umfangreiche"
,,petroleum,"ölindustrie"
,,petroleum,"erdölindustrie"
,,guys,"finanzexperten"
,,guys,"erdölindustrie"
,,oil,"ölindustrie"
,,oil,"erdölindustrie"
,,ready,"weit"
,,ready,"bereit"
,,willing,"bereit"
,,prepared,"bereit"
,,come,"aufkommen"
,,come,"entstammt"
,,come,"kamen"
,,come,"kommt"
,,come,"angelangt"
,,come,"entstehen"
,,come,"kommen"
,,heavy,"schwer"
,,phenomenon,"phänomens"
,,phenom,"phänomens"
,,effect,"auswirkungen"
,,effect,"phänomens"
,,interest,"interesses"
,,interest,"zinssätze"
,,interest,"interessierten"
,,interest,"zinssatz"
,,interest,"zinsen"
,,rates,"zinssatz"
,,rates,"zinsen"
,,rates,"zinssätze"
,,shoot,"schießen"
,,shooting,"schießen"
,,fire,"schießen"
,,fire,"entfachten"
,,wo,"wird"
,,wages,"löhne"
,,payroll,"gehälter"
,,payroll,"löhne"
,,salaries,"gehälter"
,,salaries,"löhne"
,,reg,"norris"
,,meeting,"trifft"
,,meeting,"ministertreffen"
,,meeting,"treffen"
,,subject,"thema"
,,topic,"thema"
,,issue,"problem"
,,issue,"thema"
,,issue,"problematik"
,,augusts,"auguste"
,,neel,"auguste"
,,came,"kamen"
,,came,"stammt"
,,came,"entstand"
,,came,"erfolgte"
,,came,"entstanden"
,,came,"kam"
,,got,"habe"
,,got,"bekommen"
,,got,"kamen"
,,got,"erhielt"
,,got,"geworden"
,,got,"erhielten"
